Time,G,X,I,u,D
2026-08-14 02:45:00,109.242146775822,1.346265267276124,1.4268366974614062,0.02112267499992533,0.0
2026-08-14 02:48:00,105.51556403174754,1.1733562322357365,1.2436227416309107,0.02112267499992533,0.0
2026-08-14 02:51:00,101.32250999178643,1.0226548434474214,1.0839299569007443,0.02112267499992533,0.0
2026-08-14 02:54:00,97.19765193080332,0.8913088742389519,0.9447397208915458,0.02112267499992533,0.0
2026-08-14 02:57:00,93.64021740144601,0.7768324174761858,0.8234205688798808,0.02112267499992533,0.0
2026-08-14 03:00:00,90.93678849231485,0.67705883913007,0.717678594116538,0.02112267499992533,0.0
2026-08-14 03:03:00,89.0549784953788,0.5900997737846271,0.6255141895886919,0.02112267499992533,0.0
2026-08-14 03:06:00,87.89152093865856,0.5143093862039002,0.5451843234373935,0.02112267499992533,0.0
2026-08-14 03:09:00,87.34315234436666,0.44825322269894213,0.47516964244968657,0.02112267499992533,0.0
2026-08-14 03:12:00,87.30855680863968,0.3906810628700952,0.414145787480364,0.02112267499992533,0.0
2026-08-14 03:15:00,87.69808797212491,0.3405032579863883,0.36095838288083065,0.02112267499992533,0.0
2026-08-14 03:18:00,88.43960223534492,0.29677010823355365,0.3146012303990196,0.02112267499992533,0.0
2026-08-14 03:21:00,89.46484835468581,0.25865388856246563,0.27419729778003854,0.02112267499992533,0.0
2026-08-14 03:24:00,90.70557880354473,0.22543318298629555,0.2389821445104657,0.02112267499992533,0.0
2026-08-14 03:27:00,92.08367935275453,0.19647923085730268,0.20828947275351598,0.02112267499992533,0.0
2026-08-14 03:30:00,93.4618167348969,0.17124402672671968,0.1815385313420561,0.02112267499992533,0.0
2026-08-14 03:33:00,94.61382723852428,0.1492499485755672,0.15822313545942154,0.02112267499992533,0.0
2026-08-14 03:36:00,95.29381002559538,0.1300807181268849,0.13790209497931866,0.02112267499992533,0.0
2026-08-14 03:39:00,95.25586806688116,0.11337352215857757,0.12019087091427377,0.02112267499992533,0.0
2026-08-14 03:42:00,94.32734087976712,0.09881214570758806,0.10475430252538959,0.02112267499992533,0.0
2026-08-14 03:45:00,92.77496830064742,0.08612098720590472,0.0913002678018946,0.02112267499992533,0.0
2026-08-14 03:48:00,91.52458872782033,0.07505984227950097,0.07957415760130157,0.02112267499992533,0.0
2026-08-14 03:51:00,91.64850974873106,0.06541935748844127,0.06935405907688076,0.02112267499992533,0.0
2026-08-14 03:54:00,94.21904256667459,0.0570170679653295,0.06044655739441887,0.02112267499992533,0.0
2026-08-14 03:57:00,100.16867427356341,0.04969394395982205,0.052683076404495176,0.02112267499992533,0.0
2026-08-14 04:00:00,109.59092943300809,0.04331138092835528,0.0459166891080753,0.02112267499992533,0.0
2026-08-14 04:03:00,121.32088700391003,0.037748576202687234,0.04001933762247952,0.02112267499992533,0.0
2026-08-14 04:06:00,133.9139739778212,0.03290024258718552,0.034879410088037216,0.02112267499992533,0.0
2026-08-14 04:09:00,145.9256206569427,0.02867461561153449,0.030399628698246466,0.02112267499992533,0.0
2026-08-14 04:12:00,155.91126058796252,0.024991716723264955,0.02649520891460777,0.02112267499992533,0.0
2026-08-14 04:15:00,162.42633049528692,0.021781839548471602,0.023092255052115724,0.02112267499992533,0.0
2026-08-14 04:18:00,164.02627021400696,0.01898423057091061,0.02012636188908448,0.02112267499992533,0.0
2026-08-14 04:21:00,159.26652262288957,0.016545939259309982,0.01754139584974554,0.02112267499992533,0.0
2026-08-14 04:24:00,146.70253357763968,0.014420815879727713,0.01528843270319014,0.02112267499992533,0.0
2026-08-14 04:27:00,134.6657298493669,0.012568638024962567,0.013324831681862076,0.02112267499992533,0.0
2026-08-14 04:30:00,135.2678629272467,0.010954349329154248,0.011613428502656472,0.02112267499992533,0.0
2026-08-14 04:33:00,135.56776070540027,0.009547395958995508,0.010121832022517603,0.02112267499992533,0.0
2026-08-14 04:36:00,135.60493758951964,0.00832114832353672,0.008821811220636083,0.02112267499992533,0.0
2026-08-14 04:39:00,135.4189106387936,0.0072523970574552505,0.007688760907976355,0.02112267499992533,0.0
2026-08-14 04:42:00,135.04919950412867,0.006320913738412613,0.006701236054191463,0.02112267499992533,0.0
2026-08-14 04:45:00,134.53532636752925,0.005509068024306089,0.0058405459201076905,0.02112267499992533,0.0
2026-08-14 04:48:00,133.91681588268574,0.004801493964066906,0.0050904003154598415,0.02112267499992533,0.0
2026-08-14 04:51:00,133.23319511680754,0.00418479916634387,0.004436601287781694,0.02112267499992533,0.0
2026-08-14 04:54:00,132.52399349372746,0.0036473113215669947,0.003866774407962288,0.02112267499992533,0.0
2026-08-14 04:57:00,131.81442857468434,0.0031788572798644296,0.003370134567220772,0.02112267499992533,0.0
2026-08-14 05:00:00,131.04383518596148,0.002770570503477361,0.002937281853286187,0.02112267499992533,0.0
2026-08-14 05:03:00,130.02272287504843,0.0024147232493556023,0.002560023642755669,0.02112267499992533,0.0
2026-08-14 05:06:00,128.53297500420882,0.0021045803056787176,0.0022312195427027872,0.02112267499992533,0.0
2026-08-14 05:09:00,126.35647702728733,0.0018342715139918946,0.001944646246999648,0.02112267499992533,0.0
2026-08-14 05:12:00,123.3196124033689,0.001598680664197678,0.0016948797496856374,0.02112267499992533,0.0
2026-08-14 05:15:00,119.51574236287426,0.0013933486595302357,0.0014771926861879261,0.02112267499992533,0.0
2026-08-14 05:18:00,115.43869374932055,0.0012143891187242658,0.001287464859489525,0.02112267499992533,0.0
2026-08-14 05:21:00,111.67128723438755,0.0010584148179863194,0.001122105257864469,0.02112267499992533,0.0
2026-08-14 05:24:00,108.79634534815489,0.0009224735805403152,0.0009779840882807914,0.02112267499992533,0.0
2026-08-14 05:27:00,107.32502577024258,0.0008039924003318004,0.0008523735391223504,0.02112267499992533,0.0
2026-08-14 05:30:00,107.33848795864591,0.0007007287423216699,0.0007428961510872151,0.02112267499992533,0.0
2026-08-14 05:33:00,108.27289311144021,0.0006107280976312796,0.0006474798191114323,0.02112267499992533,0.0
2026-08-14 05:36:00,109.42107078826518,0.000532286990185078,0.0005643185736641451,0.02112267499992533,0.0
2026-08-14 05:39:00,110.07585220355926,0.00046392073467753137,0.0004918383991410675,0.02112267499992533,0.0
2026-08-14 05:42:00,109.60029459331847,0.0004043353356186292,0.00042866744241551447,0.02112267499992533,0.0
2026-08-14 05:45:00,107.77880319968693,0.0003524029955901071,0.0003736100476951297,0.02112267499992533,0.0
2026-08-14 05:48:00,105.02780444815158,0.00030714076915629114,0.0003256241262506731,0.02112267499992533,0.0
2026-08-14 05:51:00,101.90417508371362,0.0002676919584107979,0.00028380143269989266,0.02112267499992533,0.0
2026-08-14 05:54:00,98.96479332901171,0.00023330989803123215,0.00024735037454029734,0.02112267499992533,0.0
2026-08-14 05:57:00,96.7192724143962,0.0002033438229402754,0.00021558102957027102,0.02112267499992533,0.0
2026-08-14 06:00:00,95.39362835940436,0.00017722655108916828,0.00018789208762584356,0.02112267499992533,0.0
2026-08-14 06:03:00,94.78848062985844,0.00015446374823407046,0.0001637594694808414,0.02112267499992533,0.0
2026-08-14 06:06:00,94.60991716955765,0.00013462457151864176,0.00014272640750172198,0.02112267499992533,0.0
2026-08-14 06:09:00,94.56402724592144,0.0001173335147725085,0.00012439480031418713,0.02112267499992533,0.0
2026-08-14 06:12:00,94.37939946656432,0.00010226330118055458,0.00010841767785193355,0.02112267499992533,0.0
2026-08-14 06:15:00,93.91961197617124,8.912868880132966e-05,9.449263417354976e-05,0.02112267499992533,0.0
2026-08-14 06:18:00,93.25072656436349,7.768107169066824e-05,8.235610375059646e-05,0.02112267499992533,0.0
2026-08-14 06:21:00,92.48380232548388,6.770377444494136e-05,7.177837289399231e-05,0.02112267499992533,0.0
2026-08-14 06:24:00,91.72989954349579,5.900795110288375e-05,6.255923189980812e-05,0.02112267499992533,0.0
2026-08-14 06:27:00,91.10053127302066,5.142901078363984e-05,5.4524185622345865e-05,0.02112267499992533,0.0
2026-08-14 06:30:00,90.70992134380107,4.4823502408310315e-05,4.752115075173334e-05,0.02112267499992533,0.0
2026-08-14 06:33:00,90.67635915442906,3.906639954139787e-05,4.141757728508273e-05,0.02112267499992533,0.0
2026-08-14 06:36:00,91.11903840980114,3.4048733961691876e-05,3.609793970897646e-05,0.02112267499992533,0.0
2026-08-14 06:39:00,92.15715388762855,2.9675533172577773e-05,3.1461550408558706e-05,0.02112267499992533,0.0
2026-08-14 06:42:00,93.90990141691525,2.5864022814478874e-05,2.742065391730879e-05,0.02112267499992533,0.0
2026-08-14 06:45:00,96.49647785700472,2.2542059955992643e-05,2.389876593705858e-05,0.02112267499992533,0.0
2026-08-14 06:48:00,100.03608107717861,1.964676761015945e-05,2.0829225690585778e-05,0.02112267499992533,0.0
2026-08-14 06:51:00,104.64790993678952,1.7123344630941117e-05,1.8153934206886285e-05,0.02112267499992533,0.0
2026-08-14 06:54:00,110.45116426591173,1.4924028464445917e-05,1.5822254658393526e-05,0.02112267499992533,0.0
2026-08-14 06:57:00,111.64995219689817,1.3007191122547572e-05,1.3790053936580222e-05,0.02112267499992533,0.0
2026-08-14 07:00:00,103.02651259711567,1.1336551268090399e-05,1.2018867325627277e-05,0.02112267499992533,0.0
2026-08-14 07:03:00,97.46892730680297,9.880487498532282e-06,1.0475170463723456e-05,0.02112267499992533,0.0
2026-08-14 07:06:00,94.44370277611719,8.611439830300322e-06,9.129744812222995e-06,0.02112267499992533,0.0
2026-08-14 07:09:00,93.41734633640988,7.505388055528552e-06,7.957124622722051e-06,0.02112267499992533,0.0
2026-08-14 07:12:00,93.85636618366256,6.5413970978296905e-06,6.935114934637016e-06,0.02112267499992533,0.0
2026-08-14 07:15:00,95.22727136233719,5.701220761869869e-06,6.0443714802824355e-06,0.02112267499992533,0.0
2026-08-14 07:18:00,96.99657174962883,4.968956376752835e-06,5.268034546181954e-06,0.02112267499992533,0.0
2026-08-14 07:21:00,98.63077804010763,4.330743796499686e-06,4.5914098605829336e-06,0.02112267499992533,0.0
2026-08-14 07:24:00,99.59640173073825,3.774503060477207e-06,4.001690467227037e-06,0.02112267499992533,0.0
2026-08-14 07:27:00,99.41725392024914,3.2897057483546215e-06,3.4877143211821843e-06,0.02112267499992533,0.0
2026-08-14 07:30:00,97.96093936479247,2.8671757019207004e-06,3.039753018665953e-06,0.02112267499992533,0.0
2026-08-14 07:33:00,95.61075290597917,2.498915341927153e-06,2.649327662068298e-06,0.02112267499992533,0.0
2026-08-14 07:36:00,92.86458775940716,2.1779542925749557e-06,2.3090483749811824e-06,0.02112267499992533,0.0
2026-08-14 07:39:00,90.22033787343216,1.898217448483227e-06,2.0124744296706643e-06,0.02112267499992533,0.0
2026-08-14 07:42:00,88.14423453039066,1.6544099869776338e-06,1.753992339566747e-06,0.02112267499992533,0.0
2026-08-14 07:45:00,86.91252940481107,1.4419171492659274e-06,1.5287096093754038e-06,0.02112267499992533,0.0
2026-08-14 07:48:00,86.51650439357638,1.2567168936061568e-06,1.3323621317751602e-06,0.02112267499992533,0.0
2026-08-14 07:51:00,86.88411530465983,1.095303767206404e-06,1.161233477953611e-06,0.02112267499992533,0.0
2026-08-14 07:54:00,87.94331861699268,9.546225559371989e-07,1.01208455435854e-06,0.02112267499992533,0.0
2026-08-14 07:57:00,89.61251943617027,8.32010456007135e-07,8.820922942436439e-07,0.02112267499992533,0.0
2026-08-14 08:00:00,91.75281131932695,7.251466730520659e-07,7.687962235945267e-07,0.02112267499992533,0.0
2026-08-14 08:03:00,94.13944491133941,954.4028371056479,35.017399815498116,0.02112267499992533,15.0
2026-08-14 08:06:00,96.53285852468457,3478.0643610847824,277.8009480256715,1.5211226749999254,0.0
2026-08-14 08:09:00,98.71599331423019,7150.014969697578,842.2113428743888,0.02112267499992533,0.0
2026-08-14 08:12:00,100.53535428527962,10676.853947783879,1735.3225324751807,0.02112267499992533,0.0
2026-08-14 08:15:00,101.98463303439408,13191.614087176833,2764.5200174067304,0.02112267499992533,0.0
2026-08-14 08:18:00,103.22367230622467,14919.772801907457,3770.02955512035,0.02112267499992533,0.0
2026-08-14 08:21:00,104.41727997943534,16070.600985949804,4634.449668580756,0.02112267499992533,0.0
2026-08-14 08:24:00,105.67752355748587,16849.23049680336,5263.637633710472,0.02112267499992533,0.0
2026-08-14 08:27:00,107.05915707250003,17443.142823671482,5594.848981400792,0.02112267499992533,0.0
2026-08-14 08:30:00,108.5759292291551,17978.899659760893,5628.44536973245,0.02112267499992533,0.0
2026-08-14 08:33:00,110.2205263250178,18501.96313267132,5430.527024090903,0.02112267499992533,0.0
2026-08-14 08:36:00,111.96549823580092,19007.00094162319,5090.925106270962,0.02112267499992533,0.0
2026-08-14 08:39:00,113.78280658104184,19475.38152503538,4685.619405026316,0.02112267499992533,0.0
2026-08-14 08:42:00,115.6623186233602,19892.384455064705,4265.778735505366,0.02112267499992533,0.0
2026-08-14 08:45:00,117.61617222913625,20250.33071939617,3861.4329079356644,0.02112267499992533,0.0
2026-08-14 08:48:00,119.6768028978081,20547.13012188774,3488.120912189642,0.02112267499992533,0.0
2026-08-14 08:51:00,121.90018455122403,20784.279844078013,3152.3740100680993,0.02112267499992533,0.0
2026-08-14 08:54:00,124.3624962384315,20965.323597347826,2855.459908150836,0.02112267499992533,0.0
2026-08-14 08:57:00,127.13692252098808,21094.831426688874,2595.7565577930573,0.02112267499992533,0.0
2026-08-14 09:00:00,130.19964302744557,21177.765544929112,2370.200730894328,0.02112267499992533,0.0
2026-08-14 09:03:00,133.37252571252554,21219.10133739016,2175.146713833801,0.02112267499992533,0.0
2026-08-14 09:06:00,136.44554783605793,21223.610068860886,2006.8584073378947,0.02112267499992533,0.0
2026-08-14 09:09:00,139.21058096631197,21195.742237784485,1861.7770422964,0.02112267499992533,0.0
2026-08-14 09:12:00,141.4600265723943,21139.572889590996,1736.653518332898,0.02112267499992533,0.0
2026-08-14 09:15:00,142.98591731877113,21058.78458872684,1628.6006439993762,0.02112267499992533,0.0
2026-08-14 09:18:00,143.57935899598152,20956.672796289135,1535.0994248171446,0.02112267499992533,0.0
2026-08-14 09:21:00,143.0302141262782,20836.16406667839,1453.9803442448626,0.02112267499992533,0.0
2026-08-14 09:24:00,141.12695200900396,20699.84103906579,1383.3923391087299,0.02112267499992533,0.0
2026-08-14 09:27:00,139.25959808550016,20549.970453707403,1321.7670270708822,0.02112267499992533,0.0
2026-08-14 09:30:00,139.56889517592253,20388.531859119463,1267.782543332368,0.02112267499992533,0.0
2026-08-14 09:33:00,140.17072468392425,20217.245595595738,1220.3293658263979,0.02112267499992533,0.0
2026-08-14 09:36:00,140.94810515329786,20037.599230685628,1178.4793004715978,0.02112267499992533,0.0
2026-08-14 09:39:00,141.7829358318827,19850.872000345953,1141.458075523816,0.02112267499992533,0.0
2026-08-14 09:42:00,142.55610696404733,19658.157049828522,1108.6215760960404,0.02112267499992533,0.0
2026-08-14 09:45:00,143.14760671725423,19460.38141855068,1079.4355217636685,0.02112267499992533,0.0
2026-08-14 09:48:00,143.4366216807989,19258.323803977095,1053.4582788565597,0.02112267499992533,0.0
2026-08-14 09:51:00,143.3016293656148,19052.63019096786,1030.3264582284673,0.02112267499992533,0.0
2026-08-14 09:54:00,142.62048211845692,18843.827458244657,1009.7429497293489,0.02112267499992533,0.0
